title,Date,UserID ,Reviews,Location Rating,Rooms Rating,Service Rating,stars,Owner Response Date,Owner Response,Brand,Negative,Neutral,Positive,Compound
Hotel Indigo Lower East Side New York by IHG,4/26/25 11:47,22324,"we loved the decoration in general, the rooms and the spacious bathroom, but above all the extraordinary views from the terrace bar on the 15th floor.",5.0,5.0,5.0,5,4/29/25 14:34,"Hi Pablo,

We're thrilled to hear that you enjoyed the decor, spacious rooms, and especially the extraordinary views from our 15th-floor terrace bar. Your positive feedback is greatly appreciated. Thank you for the 5-star rating!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.911,0.089,0.3506
Hotel Indigo Lower East Side New York by IHG,4/17/25 11:40,59904,"perfect experience, got upgraded room, without asking, close to good eats, and subway to midtown was only a couple of blocks away... will be returning for sure!",5.0,5.0,5.0,5,4/17/25 23:01,"Hi Robert,

We're thrilled to hear about your perfect experience and that you enjoyed the upgraded room and our convenient location. It's great to know you'll be returning. We look forward to welcoming you back!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.056,0.675,0.27,0.807
Hotel Indigo Lower East Side New York by IHG,4/14/25 10:57,92460,"dates thanksgiving weekend 2023.

from the moment we stepped into the lee quiñones graffiti-adorned lobby, hotel indigo lower east side radiated nyc cool with a touch of boutique charm. it wasn't just the location (walking distance to trendy hotspots and historic gems) or the stunning manhattan views from our room; it was the soul of the place that truly captivated us.

**design that dazzles:** our room was an urban haven – hardwood floors, plush linens, and rainfall showers were just the beginning. local art adorned the walls, and the keurig coffee maker was a delightful surprise. but the crown jewel? the rooftop pool overlooking the city skyline – sunrise swims and sunset cocktails became instant rituals.

**service with a smile (and citi bike passes):** the staff were the epitome of nyc hospitality – friendly, informative, and always willing to go the extra mile. the complimentary amenity fee included everything from citi bike passes (exploring the city on two wheels was a blast!) to a $20 minibar credit. talk about value! kenny and others made sure we were more than welcomed and made us feel special from the first minute until our check out.

** room: **
kenny helped us get a room on 23rd floor and it was more than we could ask for. the bathroom had a heated floor and shower with a view of new york city skyline (the edge and neighborhood was visible when you took shower). room size was amazing for new york and tall windows had about 250 degrees view of the new york city. minimalistic furniture made it all more so elegant.

**neighborhood nirvana:** hotel indigo isn't just a hotel; it's a gateway to the vibrant lower east side. we were steps away from trendy cafes, buzzing nightlife, and cool street art. the hotel even offered curated neighborhood guides, leading us to hidden gems like a vintage clothing store and a rooftop bar with killer views.

**foodie nirvana:** the onsite restaurant, mr. purple, was a culinary highlight. from the melt-in-your-mouth avocado toast at breakfast to the creative small plates for dinner, each dish was a delicious ode to the neighborhood's multicultural influence.

**leaving a piece of our hearts:** checking out was bittersweet. hotel indigo wasn't just a place to stay; it was an experience. we left feeling like we'd discovered a secret corner of nyc and made new friends in the staff. this is more than a 5-star hotel; it's a lower east side love letter, and we can't wait to write our next chapter at hotel indigo.

**p.s.** don't miss the rooftop pool at sunset; it's pure magic!

**tip:** book the ""locals like it"" package for insider tips and exclusive experiences.",5.0,5.0,5.0,5,4/15/25 12:03,"Hi,

We're thrilled to hear that your stay at Hotel Indigo Lower East Side was such a memorable experience. It's wonderful to know that you appreciated our unique design, friendly service, and the vibrant neighborhood. We're also glad that you enjoyed our onsite restaurant, Mr. Purple. Your kind words truly encapsulate the experience we strive to provide for our guests. We look forward to welcoming you back for your next chapter with us. Thank you for your review!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.027,0.77,0.203,0.9982
Hotel Indigo Lower East Side New York by IHG,4/13/25 14:28,45286,kenny was great with his service! the rooms were fantastic! the location was very good. i loved the views at hotel indigo. i would love to come back! thanks,5.0,5.0,5.0,5,4/15/25 12:03,"Hi Jared,

We're thrilled to hear that you enjoyed your stay and appreciated Kenny's service. It's wonderful to know that our rooms, location, and views met your expectations. We look forward to welcoming you back in the future. Thank you for your positive feedback!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.5,0.5,0.9751
Hotel Indigo Lower East Side New York by IHG,4/10/25 14:55,99597,"i had a pleasant stay at hotel indigo, largely thanks to its location—convenient to everything i needed. a special shoutout to mr. tiberius at the front desk, who truly made my stay exceptional. he was warm, considerate, and incredibly accommodating—going above and beyond to ensure i felt welcomed and well taken care of.

there were a few minor hiccups with housekeeping—you do need to request toiletries, coffee, and mini bar restocks explicitly—but i appreciated that the management team was responsive and made a clear effort to address these concerns once brought to their attention.",5.0,3.0,3.0,4,4/10/25 19:26,"Hi Claire,

We're glad to hear you enjoyed your stay and found our location convenient. It's wonderful to know that our front desk staff, especially Tiberius, made your experience exceptional. We appreciate your feedback regarding housekeeping and will continue to work on improving our services. Thank you for acknowledging our management team's efforts to address your concerns. We look forward to welcoming you back in the future.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.695,0.305,0.9856
Hotel Indigo Lower East Side New York by IHG,4/4/25 16:31,81773,"clean rooms and bathrooms. for nyc, these rooms are large!",5.0,5.0,4.0,5,4/4/25 18:36,"Hi J.T.

 We're thrilled to hear that you appreciated our clean and spacious rooms. Your positive feedback is greatly appreciated. Thank you for choosing to stay with us!

The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.751,0.249,0.4574
Hotel Indigo Lower East Side New York by IHG,4/4/25 1:21,47318,"do not stay here if you’re coming to the city for business. checked in and asked for a quiet room on a high floor. got the 16th floor. i’m thinking “not bad” until i come home from dinner and the bar/club on is directly below me on the 15th floor. had the fan going, white noise, and ear plugs all going to no avail. apparently i was supposed to have received a disclosure, which i didn’t unless it was buried in my agreement. i asked to move and the front desk said they’d call me back in 5 min. 15 min later…no call.

halfway decent room that reminded me of my college dorm room. i.e. one piece of oversized poster art, a small tv and a mirror on the wall. the one positive was the rainfall shower head.

just spend a few extra bucks and get a good nights sleep somewhere else. it’ll pay off if you can actually use your brain the next day.",3.0,1.0,1.0,1,4/4/25 18:36,"Hi Ryan,

We're truly sorry to hear about your experience. We understand how important a good night's sleep is, especially when traveling for business. We apologize for any miscommunication regarding the location of your room and the noise level. Your feedback is valuable and will be used to improve our guest experience. We hope you'll consider giving us another chance to provide a more satisfactory stay in the future.

The Staff at Hotel Indigo Lower East Side New York",IHG,0.021,0.911,0.069,0.8555
Hotel Indigo Lower East Side New York by IHG,4/1/25 21:19,80384,"really good location, nice rooms. the bad thing is that they charge $32/day as “amenity fee” at the check out.",5.0,5.0,5.0,5,4/3/25 12:07,"Hi Eduardo,

We're glad to hear you enjoyed our location and rooms. We understand your concerns about the amenity fee. This fee helps us provide the best possible amenities to our guests. We appreciate your feedback and will take it into consideration. Thank you for choosing to stay with us.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.131,0.635,0.234,0.4131
Hotel Indigo Lower East Side New York by IHG,3/31/25 19:13,92450,breakfast wasn't worth the cost.,,,,3,4/1/25 12:42,"Hi John,

We're sorry to hear that you didn't find the breakfast to be of good value. We strive to provide a quality dining experience for our guests and your feedback is important to us. We'll certainly take your comments into consideration as we continually work to improve our offerings.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.294,0.706,0.0,-0.1695
"InterContinental New York Times Square, an IHG Hotel",5/22/25 20:32,31700,"eddie was phenomenal! in all my years, he is, by far, the most exceptional!",5.0,5.0,5.0,5,5/24/25 5:47,"Julian, the team at InterContinental New York Times Square is thrilled you had such a memorable experience, especially with Eddie. It’s wonderful to hear he made such a positive impression during your stay. We hope to welcome you back for another outstanding visit soon.

Alex K
Social Media Manager",IHG,0.0,1.0,0.0,0.0
"InterContinental New York Times Square, an IHG Hotel",5/22/25 17:15,59933,our server eddie at the stinger is one of the reasons that we keep coming back to the intercontinental. his attention and humor is engaging and kind. a plus!,5.0,4.0,5.0,5,5/23/25 17:56,"Jennifer, the team at InterContinental New York Times Square is delighted to hear how much you appreciate Eddie’s welcoming approach at The Stinger. We’re thrilled you choose to return again and again. Thank you for your kind words!

Alex K
Social Media Manager",IHG,0.0,0.76,0.24,0.8016
"InterContinental New York Times Square, an IHG Hotel",5/22/25 17:10,78303,eddie was a delight.,5.0,4.0,5.0,5,5/23/25 17:57,"Nate, thank you for staying with us at InterContinental New York Times Square. The team is glad to know that Eddie made your visit memorable. We hope to welcome you back soon.

Alex K
Social Media Manager",IHG,0.0,0.435,0.565,0.5994
"InterContinental New York Times Square, an IHG Hotel",5/22/25 17:10,95219,eddie at the restaurant is wonderful! made our whole trip,5.0,,5.0,5,5/23/25 17:57,"Melissa, it’s wonderful to hear you had such a memorable experience at InterContinental New York Times Square. The team is thrilled that Eddie made a positive impact during your visit. Thank you for sharing your kind words, and the team looks forward to welcoming you again soon.

Alex K
Social Media Manager",IHG,0.0,0.693,0.307,0.6114
"InterContinental New York Times Square, an IHG Hotel",5/22/25 16:46,36278,"eddie was a great server, and he took wonderful care of us! i celebrated my birthday there.",5.0,5.0,5.0,5,5/23/25 17:01,"Myava, we’re delighted you loved your experience at InterContinental New York Times Square. The team is thrilled to know your birthday celebration was memorable, and Eddie will be pleased to hear your kind words. We hope to welcome you back for more special occasions.

Alex K
Social Media Manager",IHG,0.0,0.464,0.536,0.9432
"InterContinental New York Times Square, an IHG Hotel",5/22/25 12:34,40594,"i love stopping by the hotel bar at the intercontinental after work — it’s truly one of my favorite spots in the city to unwind solo. the atmosphere is warm and welcoming, especially with the fireplace in the bar area, which adds such a cozy touch. the cocktails are consistently excellent and crafted with care.

i’ve always had great service here, and recently, eddie has stood out as a fantastic waiter — friendly, attentive, and genuinely passionate about making guests feel comfortable. that kind of service really elevates the experience. highly recommend for anyone looking for a classy, relaxing place to enjoy a drink in midtown.",,,,5,5/23/25 12:52,"Renata, the team is delighted you enjoy spending time at InterContinental New York Times Square after work. The inviting atmosphere and carefully crafted cocktails are favorites among many guests, and it’s wonderful to know that colleagues like Eddie have made your visits special. Thank you for recommending the hotel bar as a relaxing Midtown destination. The team looks forward to welcoming you back soon.

Alex K
Social Media Manager",IHG,0.011,0.626,0.362,0.9939
"InterContinental New York Times Square, an IHG Hotel",5/21/25 0:16,14827,"the luaxarous hotel boasts an exceptional location in the heart of new york city. its prime setting provides guests with easy access to iconic landmarks, vibrant neighborhoods, and a variety of dining and entertainment options. whether you're looking to explore central park, visit the bustling times square, or enjoy world-class shopping along fifth avenue, this hotel's central position makes it an ideal base for both business and leisure travelers.",5.0,5.0,5.0,5,5/22/25 7:38,"Khaled, it’s wonderful to hear you had such a positive experience at InterContinental New York Times Square. The team is delighted you enjoyed the central location and found it convenient for exploring everything the city has to offer. We look forward to welcoming you back for another memorable stay.

Alex K
Social Media Manager",IHG,0.0,0.76,0.24,0.9633
"InterContinental New York Times Square, an IHG Hotel",5/19/25 12:50,85289,"conveniently located
nice rooms
great view
efficient service",5.0,5.0,5.0,5,5/20/25 13:57,"Philippe, thank you for staying with us at InterContinental New York Times Square. The team is delighted you enjoyed the prime location, comfortable accommodations, city views, and attentive assistance. We hope to welcome you back for another fantastic stay soon.

Alex K
Social Media Manager",IHG,0.0,0.34,0.66,0.8658
Hotel Indigo Lower East Side New York by IHG,3/30/25 20:40,74187,"such a great experience at hotel indigo. the location is so good. close to restaurants, bars, and the subway so you can get anywhere in the city. make sure that you request a room away from the night club. we did and they even upgraded us to a balcony room. stunning views of the city. i d wish there were more places to hang things in the room. the neighborhood is definitely more of a young crowd.",5.0,4.0,5.0,5,3/31/25 9:10,"Hi Matthew,

We're thrilled to hear you enjoyed your stay at Hotel Indigo and appreciated our prime location. Your feedback about room storage is noted and we're glad you loved the stunning city views from your upgraded balcony room. We look forward to welcoming you back in the future.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.796,0.204,0.9527
Hotel Indigo Lower East Side New York by IHG,3/29/25 16:09,42485,"when we stay overnight in the city, we usually stay in midtown. however, we were seeing a show in the village so we stayed here and we were pleasantly surprised. the room was huge for nyc standards. the location near katz’ deli and a million great restaurants was great. they have a rooftop lounge (which was pumping until 4am - so if you’re a light sleeper, this might not be the place for you, but it didn’t bother us.) we would definitely stay here again.",5.0,5.0,5.0,5,3/31/25 9:10,"Hi Shaun,

We're thrilled to hear that you enjoyed your stay with us and appreciated our spacious rooms and prime location. We're glad that our rooftop lounge added to your experience, and we understand that it might not be for everyone. We look forward to welcoming you back in the future. Thank you for your positive feedback!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.033,0.822,0.145,0.8271
Hotel Indigo Lower East Side New York by IHG,3/27/25 18:46,92458,"well located and comfortable hotel, top staff and big ups to alex who is super helpful, smiling and sunny, good atmosphere at the bar.
clean room, practical but slightly small.",4.0,4.0,5.0,5,3/31/25 9:10,"Bonjour,

Nous sommes ravis d'apprendre que vous avez apprécié votre séjour et que vous avez trouvé notre emplacement pratique et confortable. Nous sommes ravis de savoir que notre personnel, et en particulier Alex, a rendu votre expérience encore plus agréable. Nous apprécions vos commentaires sur la taille de la chambre et en tiendrons compte. Merci pour votre avis !

L'équipe de l'Hôtel Indigo Lower East Side, New York",IHG,0.0,0.55,0.45,0.9032
Hotel Indigo Lower East Side New York by IHG,3/25/25 23:16,55516,"honestly one of the largest rooms you’ll get in nyc. staff are mostly fun and friendly. if you stay thu-sun the club is on and you’ll be grilled by security every time you want to go up to your room. these guys really need to sort their billing out. we got locked out of room at 12.30 midnight because they couldn’t process a payment we didn’t know was due. took an hour to sort out. then everything was cool but they slapped another usd400 on our card without asking or telling us. apparently for “incidentals”. thats fine - just inform your guest before you commandeer their bank card at your will without being clear or transparent. a lot of billing / charge issues - be super wary of these guys, they are borderline dishonest. otherwise a beautiful 10 day stay.
edit - 5 days after checkout we are still waiting for over $800 to be returned to us, more unexplained charges on our card, including a “miscellaneous” $70 charge. if you do stay here be very very clear with these people what they are allowed to charge to card, and get it in writing. probably lock your card or empty the funds, because these guys are dodgy at worst, incompetent at best. super not impressed. ihg can get lost. not staying in your hotels again. 😡",5.0,3.0,1.0,3,3/21/25 15:35,"Hi Joseph,

We appreciate your feedback and are glad to hear that you enjoyed the room size and our staff. We apologize for any inconvenience you experienced regarding the billing process and security checks. We strive for transparency and will take your comments into consideration as we continuously work to improve our guest experience. Thank you for choosing to stay with us and we hope to have the opportunity to serve you better in the future.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.114,0.745,0.141,0.7603
Hotel Indigo Lower East Side New York by IHG,3/25/25 11:41,55168,"visiting nyc, hotel indigo in lower east side is the spot to stay. you’re right in the middle of everything on the island of nyc. north for ts or south for financial district, soho, little italy.
around the corner from here is one of the best saunas in nyc (russian and turkish bath house).

katz deli (one of the most famous sub spots in nyc) is right next to the hotel, open 24hrs on weekends!

note: if your room is near the 15th floor (which is the floor of the rooftop bar/night club. it is extremely noisy and expect to here music until 4am. we stay on the 16th floor right above the club, beautiful views but the noise can be hard to sleep through if you’re not apart of the party.

very clean hotel room, amazing bathrooms and great cleaning services.",,,,4,3/26/25 11:32,"Hi Julia,

We're thrilled to hear that you enjoyed your stay at our hotel and appreciated our prime location. We're also glad to know that you found our rooms clean and our services satisfactory. We apologize for the noise from the rooftop bar and appreciate your feedback. We'll certainly take it into consideration as we continually strive to improve our guest experience. Thank you for choosing to stay with us.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.029,0.824,0.147,0.972
Hotel Indigo Lower East Side New York by IHG,3/22/25 0:46,72097,"i’ve been to nyc 8 times, and this was hands down my worst hotel experience. everything was fine until and friday night when the nightclub—actually two clubs on the 14th and 15th floors of the same building as the hotel—started operating. the noise was unbearable, making it impossible to sleep. the front desk staff kept saying there was nothing they could do about it, which was frustrating.
after 4 calls in the middle of the night and even going down to reception in person, they finally agreed to switch our room. but here’s the catch: we had to pack up all our stuff at 1 a.m. and move ourselves to the new room. we begged them to let us sleep and pack the next day, but they refused. to top it off, no one from the hotel offered to help us with the move—not a single staff member lifted a finger.
this was a nightmare. i’ve never dealt with anything like this in nyc before. definitely not recommending this place to anyone. horrible experience.",4.0,2.0,1.0,1,3/23/25 20:50,"Hi Alan,

We're truly sorry to hear about your experience. It's important to us that our guests feel comfortable and well taken care of. We apologize for the inconvenience caused by the noise and the subsequent room change. We'll take your feedback into account as we strive to improve our services. Thank you for bringing this to our attention.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.077,0.843,0.08,-0.09
Hotel Indigo Lower East Side New York by IHG,3/21/25 17:12,94454,top notch hotel with great night club and super location,,,,5,3/2/25 17:01,"Hi Michael,

Thank you for the 5-star rating! We're glad to know you had a positive experience. Your support is greatly appreciated!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.417,0.583,0.8689
Hotel Indigo Lower East Side New York by IHG,3/16/25 8:49,83384,beware of this place it has a night club that makes noise all night! dont count on a good nights sleep.,,,,1,3/16/25 21:57,"Hi Tom,

We're sorry to hear about your experience with the noise level. We understand how important a good night's sleep is and we'll take your feedback into consideration as we strive to improve our guest experience. Thank you for bringing this to our attention.

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.862,0.138,0.4926
Hotel Indigo Lower East Side New York by IHG,3/13/25 7:56,29207,nice hotel. will definitely stay there agaiin!!!,5.0,5.0,5.0,5,3/13/25 21:13,"Hi Xiomara,

We're thrilled to hear you enjoyed your stay and look forward to welcoming you back in the future. Thank you for the positive feedback!

- The Staff at Hotel Indigo Lower East Side New York",IHG,0.0,0.44,0.56,0.7488
New York Marriott Marquis,6/7/25 11:29,26248,"i have been staying in this hotel for over 20 years a few times a year on average. the front desk service is now the worst i experience across the country. the recent event tops it. i had pre-paid for 2 nights, june 6th and 7th. on june 6th our flight was cancelled so i messaged the hotel confirming that my room would be ready upon arrival early saturday the 7th. i have confirmation from hotel that it would be ready and available. flights were delayed again on the 7th so a decision was to make the 5 hour drive early in the morning. when got to hotel was told no rooms are available, they had canceled my reservation. after literally hours dealing with numerous people that all had a different excuse (someone was lying) they were abl to find room but check in not until 4. meanwhile remind you i prepaid this 6 weeks ago and they took my money. what i experienced today was gross incompetence by front desk staff not to mention the lying. i travel all over the country and exclusively use marriott but won’t be staying here for awhile.",3.0,3.0,1.0,2,,,Marriott,0.106,0.861,0.032,-0.9493
New York Marriott Marquis,6/6/25 13:42,79522,"my very favorite place to stay when in nyc. michael the concierge is amazing and goes above and beyond to make you feel welcome. it’s centrally located, very clean and we had a great view out or window of the city. i sat and watched the city late into the night. i can’t wait for our next stay. p.s. the room service food was awesome too.",,,,5,,,Marriott,0.0,0.738,0.262,0.9694
New York Marriott Marquis,6/4/25 23:37,91934,"unfortunately very dissapointed on the total tone death reception and house keeping. despite paying top dollars for a corner upgraded room, they 3 times refused to make the extra sofa bed, although we had 3 people in the booking for the room. finally they made it, but then took away the linen and sheets the following night and the story repeted again. had to call, they said no, called again, they said they only could ""deliver"" sheets and not make the bed. come on.too big organization, lack of mgmt attention or just staff afraid of taking reasonable decision on their own. sad to see.",5.0,3.0,1.0,1,,,Marriott,0.127,0.873,0.0,-0.9059
New York Marriott Marquis,6/4/25 8:15,84855,"i don't know this place as a hotel, but given the tradition and trust i have in other marriotts around the world (including the one on 42nd street), it must be very good.
on this occasion, i was there to go to the theater.",,,,4,,,Marriott,0.0,0.828,0.172,0.867
New York Marriott Marquis,6/4/25 1:59,30858,"we are currently staying here and have had such a horrible experience. we’ve had to return to the front desk on five separate occasions to get our room key working, the man at the front desk wasn’t helpful until we asked and the hotel itself is outdated. the views are nice but not worth the price",,,,2,,,Marriott,0.071,0.866,0.063,-0.1152
New York Marriott Marquis,6/3/25 14:24,80591,good !,5.0,5.0,5.0,5,,,Marriott,0.0,0.239,0.761,0.4926
New York Marriott Marquis,6/3/25 14:09,38736,"marriott marquis cancelled my pre-paid reservation twice due to ""declined payment"", however, they never notified me or gave me a chance to correct the supposed payment issue, and they did not notify me of the cancellation. when i checked with my credit card company, they indicated that no authorization attempt was made. this hotel made my trip vastly more stressful and expensive, and i ended up having to book elsewhere. i have put in a complaint and am waiting to hear back.",,,1.0,1,,,Marriott,0.11,0.839,0.051,-0.659
New York Marriott Marquis,6/3/25 10:14,54903,i attended the epa conference to present my poster. it was awesome. very organized and very professional.,5.0,5.0,5.0,5,,,Marriott,0.0,0.796,0.204,0.6249
New York Marriott Marquis,6/2/25 23:00,90763,"if you go up to the 8th floor there's the sky bar looking out over time square. the inside looks like that scene from ""the empire strikes back"" but much cleaner.",5.0,5.0,5.0,5,,,Marriott,0.052,0.835,0.113,0.2617
New York Marriott Marquis,6/1/25 20:58,15773,"amazing hotel in the heart of times square. the hotel was high tech and beautiful. there was tons of security and i can see the safety of their guests was a priority. our room was so nice and very spacious. every staff member was professional and helpful. yes it was extremely expensive, but this is nyc. i highly recommend this hotel.",5.0,5.0,5.0,5,,,Marriott,0.0,0.714,0.286,0.9501
New York Marriott Marquis,6/1/25 13:22,62889,very pedestrian marriott hotel in need of renovation. staff is just earning a paycheck. clean and exciting location but nothing overly special.,3.0,3.0,3.0,3,,,Marriott,0.112,0.735,0.153,0.0163
New York Marriott Marquis,5/31/25 12:19,99679,"i enjoyed staying at this marriott. the area being times square makes it super busy but the hotel itself had a much more relaxed feel to it. the room was quite large, had a view of times square and was really quiet which was amazing. staff was also very nice.",5.0,5.0,5.0,5,,,Marriott,0.0,0.707,0.293,0.9622
New York Marriott Marquis,5/31/25 11:49,42840,"my recent stay at the marriott marquis times square was one of the most stressful and poorly handled hotel experiences i’ve ever had.

upon check-in, after a long day of delayed flights…i was told that marriott had not received payment from my travel company, even though that payment had been submitted on april 1st. my travel provider confirmed that the card authorization had been sent well in advance, but marriott staff, particularly a manager named grace, insisted they had nothing on file. rather than working with me to sort things out, grace was cold, dismissive, and completely unhelpful. there was no empathy, no flexibility, and no effort to problem-solve, only condescension and an ultimatum that if they didn’t receive payment by a certain time, i would lose my room.

because it was 9:30 pm and my travel provider was only available for emergencies after-hours, there was no easy way to resolve it immediately. i was left with no option but to put a night on my personal card just to avoid being stranded after a full day of travel.

then came the checkout issue. although a hold had been placed on my personal credit card, nothing on my checkout itinerary reflected that charge. i had no documentation…no proof that it had even been processed….and staff initially said they couldn’t provide anything to show that amount or authorization. it took over 30 minutes of standing at the desk before someone finally generated a code and a note with the amount that would eventually be credited.

all of this could have been avoided with better communication, basic hospitality, and a willingness to help. instead, i was met with resistance and indifference at every step. at a property as prominent as the marriott marquis, i expected far better.

i won’t be returning to this hotel, and i’ll be advising my company to reconsider using it for business travel. being treated like a burden after doing nothing wrong is simply unacceptable.",,,1.0,1,,,Marriott,0.102,0.775,0.123,0.8808
New York Marriott Marquis,5/31/25 11:35,13775,nice location. checkin was crazy people pushing people at the elevators to get on. i had maid service come one day and then i noticed a bag of my stuff missing. called security they came made report. was left a message from claims department called back left message over 5 times and no call backs. so my advice don't get your room cleaned cause if maid takes your bag of stuff they do not care,5.0,3.0,1.0,2,,,Marriott,0.113,0.812,0.076,-0.4731
New York Marriott Marquis,5/31/25 0:09,78719,"upscale, central locale. and star trek elevators. must visit!
showing stranger things",5.0,5.0,5.0,5,,,Marriott,0.0,1.0,0.0,0.0
"Marriott Vacation Club, New York City",6/5/25 14:12,34985,"will never stay again. got asked to come to the concierge desk for something essential, got a sales pitch to come back to attend a sales event. single bottle of water for your whole stay, slow elevator, amenities closed, lousy breakfast, ok bathroom. not worth it.",3.0,3.0,1.0,2,,,Marriott,0.103,0.854,0.044,-0.4526
"Marriott Vacation Club, New York City",5/31/25 3:38,79904,"rooms are small, typical of large urban cities. the customer service is top-notch and oriented to meet guests' needs and requests. location is excellent, close to subway stations, walking distance to times square and broadway shows.",5.0,3.0,5.0,5,,,Marriott,0.0,0.904,0.096,0.5719
"Marriott Vacation Club, New York City",5/27/25 8:33,90675,can't hate on this hotel the employees are fantastic the rooms are nice and clean the only problem i had was how hot the rooftop bar was basically like a green house other then that i'd recommend to friends and family,5.0,4.0,4.0,4,,,Marriott,0.048,0.59,0.361,0.9477
"Marriott Vacation Club, New York City",5/25/25 17:38,90529,great location and very helpful and friendly staff. rooms are clean. lots of amenities like free snacks and tours.,5.0,4.0,5.0,5,,,Marriott,0.0,0.404,0.596,0.9593
"Marriott Vacation Club, New York City",5/25/25 10:26,55902,"this hotel made fraudulent charges on my card, would not allow me to speak with a supervisor and told me it would take 4 days to investigate. this hotel chain os really starting to go down hill, i feel like i’ve been scammed and robbed and they are avoiding me.",1.0,1.0,1.0,1,,,Marriott,0.165,0.791,0.044,-0.7065
"Marriott Vacation Club, New York City",5/18/25 12:11,75610,"fine hotel, but for the love of god, do not be talked into buying ""marriot vacation club"" points. it's just a timeshare scam with a some fancy polish. it will be the worst financial mistake you will ever make.

the hotel is nice, but the vacation club folks are the worst.",5.0,5.0,5.0,1,,,Marriott,0.256,0.566,0.178,-0.836
"Marriott Vacation Club, New York City",5/9/25 23:12,11496,amazing hotel in a superb location in the heart of midtown. the roof top bar is georgous with stellar views if the empire state building!!,5.0,5.0,5.0,5,,,Marriott,0.0,0.592,0.408,0.938
"Marriott Vacation Club, New York City",5/7/25 21:49,44198,"service below all criticism, we booked a quiet room 10 months in advance and got a very noisy room facing the elevator towards the street on a low floor!! in addition, at 7:00 pm, people were still working on the floor and making a lot of noise! ​​and the manager didn't even try to help. just don't book the hotel, you won't be disappointed!! in conclusion, they don't even deserve one star. and at 7 pm we had to look for a normal hotel at a reasonable price.",2.0,1.0,1.0,1,,,Marriott,0.085,0.861,0.054,-0.4417
"Marriott Vacation Club, New York City",5/2/25 16:26,23133,"the old pulse hotel on 37th st is one of our favorites. it's close to subways, times square, broadway, bryant park and numerous eating places. the 1st floor serves a good breakfast at a good price. for a better hot breakfast, take a right out of the hotel to go about 6 doors down on the right to try a local takeout place that does have some inside seating. get an everything bagel with egg, cheese & bacon. yum.",5.0,5.0,5.0,5,,,Marriott,0.0,0.867,0.133,0.8885
"Marriott Vacation Club, New York City",4/18/25 13:49,59529,"terrible service, rooms are never cleaned thoroughly, contacting them for any reason is so complicated. but hey. do you want vacation club points? terrible",2.0,2.0,2.0,1,,,Marriott,0.216,0.733,0.051,-0.6956
"Marriott Vacation Club, New York City",4/14/25 20:38,63980,"great location, smallish rooms but that’s standard in new york. staff friendly. bit of hard sell on vacation club membership but easy to ignore if required",5.0,4.0,4.0,5,,,Marriott,0.133,0.575,0.293,0.7814
"Marriott Vacation Club, New York City",4/12/25 14:44,59828,"we use our time share points when staying here. although the rooms are quite small, the beds are comfortable and it's clean. a bit noisy with construction going on at night. 2 blocks to subway (herald square) 20 minute walk to theaters. great little breakfast restaurant 2 doors west! nice rooftop bar! friendly staff.",4.0,4.0,5.0,4,,,Marriott,0.053,0.672,0.276,0.9458
"Marriott Vacation Club, New York City",4/3/25 6:51,66237,beautiful little cafe.,5.0,,5.0,5,,,Marriott,0.0,0.339,0.661,0.5994
"Marriott Vacation Club, New York City",3/31/25 16:55,94329,place was good. but… the marketing calls from this brand (marriott vacation club) are getting extremely annoying.,5.0,5.0,2.0,2,,,Marriott,0.143,0.718,0.139,-0.024
"Marriott Vacation Club, New York City",3/30/25 11:34,29459,"a super central hotel and the employees are very attentive and attentive to everything, the bed is huge and very comfortable, i will repeat when i return to ny",5.0,5.0,5.0,5,,,Marriott,0.0,0.726,0.274,0.8687
